,artist_mbid,artist_name,artist_playmeid,danceability,duration,energy,key,loudness,mode,release,release_7digitalid,song_hotttnesss,song_id,tempo,time_signature,title,track_7digitalid,track_id,year
308,b'3b0db373-57d5-4d4f-b009-2cbfd7b7aa0d',b'S.U.P',-1,0.0,274.54649,0.0,0,-9.748,1,b'The Cube 1998',331533,,b'SOUMTXR12AB017BAB4',154.01,1,b'4tx.31b',3718229,b'TRAUIGU128F92EA6DA',1993
309,b'b09775a9-957d-4101-aa88-da78b9c6ad36',b'Deville_ Willy',-1,0.0,291.91791,0.0,9,-13.75,1,b'Loup Garou',136291,0.21204540548371908,b'SOZIQEG12A8AE46F8E',103.258,4,b'Loup Garou',1413592,b'TRAUISB128F423D3F0',1996
310,b'8a7ca8b0-d23c-4eff-8fe9-6220ba5c9c76',b'Daniel Johnston',-1,0.0,237.68771,0.0,8,-24.905,1,b'Retired Boxer',93089,0.5114243256864599,b'SOFJQSW12A58A7DD3B',105.641,5,b'Oh No',1034668,b'TRAUIHC128F427EEF9',1984
311,b'd8881a78-e6c6-4cd7-bd43-1a6c4b8ef4ba',b'Jake Hess',61308,0.0,168.77669,0.0,6,-13.478,1,b'Tribute To Jake Hess',13664,,b'SOVKHXD12A67020C86',92.76,4,b'So Many Reasons',142281,b'TRAUIYH128E078DA2F',2004
312,b'fd7a8bc1-1b25-4b4c-b899-8f7b3343a229',b'Sophie B. Hawkins',1475,0.0,302.86322,0.0,7,-7.838,1,b'Timbre',38722,,b'SOCHHXJ12A6D4F8E9B',129.316,4,b'32 Lines (Album Version)',414329,b'TRAUIMO128F147C31C',1999
313,b'',b'Georges Parys',-1,0.0,155.58485,0.0,4,-15.88,0,b'Le Cinema De Michel Audiard',52355,,b'SOCPWFB12A6D4FA899',90.278,3,b'Levallois Monte Carlo',546845,b'TRAUIMQ128F14932D0',0
314,b'044cb251-d596-40e2-a4a8-6b2943af05c9',b'Diesel Boy',38194,0.0,140.06812,0.0,0,-4.564,1,b'Venus Envy',558289,0.34092275586437804,b'SOQVVDQ12AB018300C',205.553,4,b'Dragonfly',6176519,b'TRAUIBK128F9345A79',1998
315,b'4854429b-66f7-41c0-a89c-030bb7ccf958',b'Jefferson Starship',8009,0.0,220.52526,0.0,10,-8.365,1,b'Original Album Classics',668390,0.28542988170117856,b'SOZQJKU12A8C13A0C1',122.348,4,b'Fading Lady Light',7410662,b'TRAUNPM12903CB7CCC',0
316,b'c2545eb8-62c0-477d-aba8-4b7c404be478',b'The Irish Tenors',181513,0.0,283.55873,0.0,10,-21.999,1,b'Live From Ellis Island',785419,0.25231655743292364,b'SOFKPLB12AC95F0493',142.612,3,b'The Croppy Boy',8689227,b'TRAUNWX12903D01764',2001
317,b'75fd76eb-09d8-4567-b24a-5fe43334ed15',b'Keep Of Kalessin',54439,0.0,292.41424,0.0,3,-5.377,1,b'Armada',578527,0.5645134115792345,b'SOHMIMK12AB018A437',110.044,4,b'Many Are We',6403849,b'TRAUNNH12903CB038C',2006
318,b'5c56a575-f1f4-4290-9f41-d7193c9657c4',b'Eyes Set to Kill',-1,0.0,158.95465,0.0,8,-4.392,1,b'Broken Frames',810542,0.6503150761565025,b'SOTSHSR12AB01899B6',97.497,4,b'Play The Part',8962758,b'TRAUNND12903CD03BC',2010
319,b'54f2ee7c-7f19-4d69-8577-1d61637eafbe',b'Rod Bernard',-1,0.0,103.44444,0.0,0,-14.314,1,b'Voices Of Americana: Rod Bernard',440148,,b'SOAVTUX12AB0181896',155.254,4,"b""Cajun Honey (Cajun Lovin' Style)""",4895926,b'TRAUNMO128F92F4C25',0
320,b'd2db1078-c170-4e22-b261-14f3ad60a690',b'Devo',-1,0.0,159.89506,0.0,4,-11.704,0,b'Q: Are We Not Men?  A: We Are Devo / Devo Live',28253,0.614576981682048,b'SOKUUOE12A6D4F80EB',88.841,4,"b""Sloppy (I Saw My Baby Gettin')""",309578,b'TRAUNEL128F1467D5C',1978
321,b'4ee38720-c979-4a68-8969-968300508eea',b'Geiom Feat. Marita',-1,0.0,363.38893,0.0,1,-9.983,1,b'The Sound of Dubstep',817542,0.5823442861044243,b'SONNXKA12AB018A294',140.022,4,"b""Reminissin'""",9032270,b'TRAUNGN12903CE12A6',0
322,b'',b'Pep Laguarda & Tapineria',-1,0.0,340.53179,0.0,0,-16.265,1,"b""Brossa D'ahir""",483106,,b'SOVCPCV12AAFF41B75',125.262,4,b'Caseta del Plater',5360752,b'TRAUNIH128F92F6365',0
323,b'6e3ed724-c5a3-4bcd-8ebc-89da0c33b6b8',b'Ann Lee',-1,0.0,217.62567,0.0,0,-5.625,1,b'2 People',580757,,b'SOXFDJD12AB018580A',170.373,5,b'2 People',6434380,b'TRAUNOS12903CB782D',0
324,b'f0e820ab-f31a-400d-9c5e-8be1c8c38726',b'The Red Jumpsuit Apparatus',6955,0.0,208.79628,0.0,0,-2.983,0,"b""Don't You Fake It""",300910,0.6040881780778032,b'SOQMROZ12AF729B758',199.004,4,"b""In Fate's Hands (Album Version)""",3370463,b'TRAUGQI128F4295BD1',2006
325,b'6bf591c4-b050-478e-9d9f-167394d66c90',b'Sergio Mendes',-1,0.0,161.59302,0.0,7,-19.397,1,b'In Person At El Matador',53753,0.0,b'SOILNCG12A6D4F9D6C',179.609,4,b'Tem Do de Mim (Live At El Matador_ San Francisco)',560610,b'TRAUGLQ128F1495E6D',0
326,b'4492c65a-533e-4189-b865-b5af36003b30',b'Chroma Key',209002,0.0,160.31302,0.0,4,-11.242,0,b'Graveyard Mountain Home',693934,0.49545313652464545,b'SOHEWXI12AB018960E',120.091,4,b'Salvation',7703346,b'TRAUGNY12903CFEFB5',2004
327,b'2eae4a3f-2a38-4b37-bfcf-7482a378f27f',b'Rachael Starr',162812,0.0,608.23465,0.0,11,-10.289,0,b'Till There Was You',41517,0.5413813805335101,b'SODUSRP12A6D4FA762',127.996,4,b'Till There Was You (John Creamer & Stephane K Remix)',2885105,b'TRAUGTI128F4273726',2005
328,b'870ab832-904b-4b49-ab72-7e6b0e0da65f',b'Don Gibson',15188,0.0,169.63873,0.0,4,-14.257,1,b'Lonesome Number One',609846,0.0,b'SOBHYLB12A8C1424C4',123.531,4,b'I Love No One But You',6777767,b'TRAUGVF128F92EFCF8',1991
329,b'db315e6a-06c4-43a2-a6bb-8d0e800838ac',b'H\xc3\xa9lio Ziskind',84049,0.0,143.67302,0.0,6,-15.316,0,b'O Gigante Da Floresta',702269,,b'SOFUNWZ12AB01831A9',128.636,4,b'A hist\xc3\xb3ria do inc\xc3\xaandio do jequitib\xc3\xa1 de Carangola (Part 1)',7790491,b'TRAUGWY12903C9D7BE',0
330,b'e2367946-ece1-4de7-995c-12395c2b94f2',b'Anna Abreu',-1,0.0,205.45261,0.0,4,-6.692,0,b'Anna Abreu',280401,0.4787262884803349,b'SOSUVLO12A8AE487E6',143.864,4,b'Shame',3124606,b'TRAUGRD128F425E997',2007
331,b'd1de79d5-3ca3-42f5-8d82-fbc71a76ec93',b'Michael Card',98377,0.0,208.50893,0.0,9,-21.716,1,b'The Way Of Wisdom',64552,0.3347065490692206,b'SOXDBMM12A6D4F9C58',93.542,4,b'Arise_ My Love (Song Of Solomon)',671166,b'TRAUGLZ128F14AE500',0
332,b'b23aba18-7411-4f81-8f4c-2944f544fb74',b'Lonnie Brooks',213770,0.0,351.73832,0.0,9,-12.302,1,b'Sweet Home Chicago (Paris 1975) (Blues Reference)',324747,0.4643353773794835,b'SOCBUSG12AB0180568',124.471,1,b'Two Guitars Shuffle (take 1)',3657053,b'TRAUGTX128F92DCEFD',0
333,b'5ab6ca23-9e17-43f2-ad92-869d28bdbf11',b'Stanley Clarke',11279,0.0,312.76363,0.0,7,-13.455,1,b'East River Drive',283341,0.3725300393660796,b'SOCYTTZ12A8C1316EC',123.352,4,b'What If I Forget The Champagne',3167006,b'TRAUGWE128F42670DB',1998
334,b'c859eb2f-563e-41fe-b034-a043faecf575',b'Mykill Miers',147159,0.0,236.5122,0.0,11,-14.249,0,b'The Trials Of Job',378580,,b'SOCRSPK12A8C142FF8',91.16,4,b'Listen',4215826,b'TRAUGRP128F92D84A5',0
335,b'245a7f6a-1100-4a2d-a67f-df8d9e7b7b9d',b'TEN MADISON',-1,0.0,405.41995,0.0,11,-7.495,1,b'From Lust To Dust',121347,0.0,b'SOFPFTF12A8C14172C',92.699,5,b'Elementro',1251337,b'TRAUGHD128F42A8B9B',2003
336,b'e503a20e-c978-4f7c-82f6-733bffdfe02a',b'Rancid',-1,0.0,81.10975,0.0,1,-3.869,1,b'Rancid',204294,,b'SOWDGVW12A8C13B9B7',168.752,1,b'Meteor Of War (Album Version)',1081602,b'TRAUGYG128F428A174',0
337,b'da009937-d372-4ba9-833f-02c89a9b1f1d',b'Moon Mullican',-1,0.0,173.24363,0.0,7,-20.884,1,"b""Moon's Tune""",478734,,b'SOUGTLE12A8C14547F',95.278,4,b'Kangaroo Blues',5314356,b'TRAUGIS128F92EB03D',0
338,b'91d01e5f-252d-469d-a16a-12c613e48e5d',b'The Shangri-Las',2995,0.0,136.01914,0.0,10,-13.53,1,b'100 Love Evergreen',804859,,b'SOBDYCT12AB0183AF5',65.771,4,"b""Remember (Walkin' In the Sand)""",8897100,b'TRAUZVU12903CC050D',1964
339,b'35497426-d0dc-4cfa-a3ae-e027383ffebd',b'The Katies',-1,0.0,199.8624,0.0,2,-6.077,1,b'The Katies',610555,,b'SONXKLQ12A8C141242',155.193,1,"b""Tappin' Out (LP Version)""",6786359,b'TRAUZTO128F92F1E6C',0
340,b'679ec43c-bc04-4bb0-b619-2da702a214ba',b'James Horner',11212,0.0,231.57506,0.0,2,-30.387,0,b'The Missing',291752,0.4015024628846505,b'SOKGPRX12A8C138268',186.138,4,b'The Stranger',3274506,b'TRAUZLI128F427EA58',2003
341,b'',b'4 Skins',-1,0.0,89.44281,0.0,4,-7.238,1,b'Singles And Rarities',610729,,b'SOLSXXH12A8C143166',140.52,1,b'A.C.A.B. (Bumper Sessions)',6788870,b'TRAUZAP128F92F281A',0
342,b'11b08537-e3cb-49c7-be55-481ab173dcb0',b'Mario Telles',-1,0.0,212.13995,0.0,2,-9.989,1,b'Mario Telles',280752,,b'SOKPBBP12A8AE49419',97.34,4,b'Nan\xc3\xa3',3133699,b'TRAUZOU128F4260C88',1962
343,b'bf914ef0-9819-4186-a283-093829debb0c',b'The Scare',-1,0.0,218.95791,0.0,9,-4.692,0,b'Chivalry',164453,0.39670013841706814,b'SOONMKD12A81C2413A',95.33,3,b'NOT IN LOVE',1742620,b'TRAUZKB128F4287ED6',0
344,b'2882ffa3-dec9-4055-a842-a950728bcb02',b'Burt Bacharach',3488,0.0,175.882,0.0,7,-13.04,1,b'Reach Out',15426,,b'SOTMGME12AB017F79B',115.756,3,b'Are You There (With Another Girl)',161526,b'TRAUZLI128E0791D51',1967
345,b'daf21090-1c0f-46e6-bd76-9cd4d6ef7128',b'The Chi-Lites',71071,0.0,251.27138,0.0,5,-16.218,1,b'Greatest Hits Live',233023,,b'SONHEUO12AF72A4792',138.501,4,b'Intro',2556642,b'TRAUZTB128F422730F',0
346,b'7e54e412-bb31-481c-9a5b-cd5ba7199f46',b'Jason Michael Carroll',7079,0.0,229.8771,0.0,2,-3.662,1,"b""Waitin' In The Country""",310772,0.4909042005420652,b'SONMZBU12A58A7D2D3',87.712,4,b'No Good In Goodbye',3532502,b'TRAUZFY128F42BCE57',2007
347,b'130ba5d4-4d6f-4224-86bc-0f4a0cfb6b22',b'Sivuca',-1,0.0,137.482,0.0,7,-16.469,0,b'Samba Nouvelle Vague',369470,,b'SORWVHN12A8C1459EA',148.046,4,b'Copacabana',4115108,b'TRAUZFR128F93381F4',0
348,b'f27ec8db-af05-4f36-916e-3d57f91ecf5e',b'Michael Jackson',1081,0.0,182.7522,0.0,4,-8.962,0,b'Hello World - The Motown Solo Collection',562561,,b'SOQUAIH12AB0181406',207.544,4,b'I Wanna Be Where You Are',6226407,b'TRAUZTR128F9351D2A',1972
349,b'cfc840a4-dfdc-40b9-9ed8-c8ec72739406',b'Eddie Calvert',76669,0.0,171.65016,0.0,7,-19.941,1,b'Memories Of You',211700,,b'SONHNAC12A8C13A15A',130.598,7,b'Tenderly',2302805,b'TRAUZED128F4274561',0
350,b'9cd9232e-7a3e-4eb9-8043-ee05c1e396ec',b'Rickie Lee Jones',39140,0.0,246.62159,0.0,1,-14.071,0,b'Rickie Lee Jones',113780,0.6027617833036613,b'SONWSOW12A8C13BC80',143.497,4,"b""Danny's All-Star Joint (LP Version)""",1174545,b'TRAUTCA128F429B624',1979
351,b'613260c3-d620-4645-94cd-33cd55f29b1e',b'Loretta Lynn',4670,0.0,161.48853,0.0,8,-13.797,1,b'The Gospel Spirit',145221,0.2707759989463275,b'SORKPES12A8C137BFA',79.181,3,"b""I'd Rather Have Jesus""",2233169,b'TRAUTXO128F4263C8E',1965
352,b'c29dd056-ae67-485d-aa60-b6dcfdb741e6',b'Rauni Pekkala',-1,0.0,162.14159,0.0,1,-9.812,1,b'20 suosikkia / Toiveiskelmi\xc3\xa4 3 / Virran viem\xc3\xa4\xc3\xa4',217222,,b'SOBDGEJ12A8C13F71A',93.657,4,b'Miesten t\xc3\xa4hden',2366002,b'TRAUTKA128F428060B',1994
353,b'ee1a6d4a-b1ff-46a8-acf2-af575424bda5',b'Alex Gopher',-1,0.0,164.0224,0.0,4,-12.836,1,b'Alex Gopher (Versailles Special Edition)',422276,0.38293509007501925,b'SOKLDSG12AB0188032',80.012,4,b'Song For Paul',4707061,b'TRAUTNT128F933CB62',2007
354,b'4a4ee089-93b1-4470-af9a-6ff575d32704',b'The Prodigy',40163,0.0,312.86812,0.0,1,-6.361,1,b'Experience: Expanded (Remastered)',279573,0.6331306997954909,b'SOASNQV12A8AE48819',96.732,5,b'Charly (Trip Into Drum And Bass Version) (Remastered)',3113342,b'TRAUTTP128F425BDEB',0
355,b'a9100753-f539-43cf-bcc9-579566fb512e',b'Simply Red',1447,0.0,303.96036,0.0,2,-6.289,0,b'Stars [Expanded]',335915,0.7211429872493665,b'SOGRXZY12A8C139043',93.975,4,b'Thrill Me',3762296,b'TRAUTPD128F92F1376',1991
356,b'e3efd639-6d14-4fff-92b5-9ccc469d9ca6',b'Telecast',69033,0.0,197.98159,0.0,4,-14.258,1,b'The Beauty of Simplicity',64378,0.2749070095255535,b'SOFCFGG12A6D4FB5F8',84.951,4,b'Covered (The Beauty Of Simplicity Album Version)',668720,b'TRAUTSN128F14ADD4A',0
357,b'0bc858a1-3573-4216-9423-c96dd8c72919',b'Twista',1634,0.0,259.70893,0.0,1,-7.482,0,b'The Day After',138186,,b'SOBZUIG12A8AE48C94',124.734,4,b'Girl Tonite (featuring Trey Songz)  (Explicit Chopped & Screwed Version)',1434282,b'TRAUTOL128F42418E2',2005
358,b'a18b2895-1dbe-4b55-bba0-fae4c02a9a1a',b'Stefon Harris',61828,0.0,538.27873,0.0,1,-12.169,0,b'African Tarantella',45508,0.27845917877986076,b'SOGUUTM12A58A7AAD9',70.875,1,b'From the Gardner Meditations: African Tarantella',485427,b'TRAUTJD128F14890F5',2006
359,b'f930ba6a-a87f-44d6-abe5-0c172772d9e4',b'Eddie',-1,0.0,317.962,0.0,7,-10.558,1,b'No Control',789426,,b'SOWKNZT12AC4688FC9',153.942,4,b'Beautiful Lies',8731771,b'TRAUTBP12903D0BD6B',0
360,b'f2d25c16-403e-4dee-87bf-5e8337c84844',b'Bobby Pulido',61406,0.0,216.31955,0.0,9,-8.88,1,b'El Cazador',158342,0.2623089972119452,b'SOTLKVX12A8C13BE9F',100.252,1,b'Alma De Metal',1666796,b'TRAUTAI128F4275F53',1999
361,b'8a5f2736-bcde-4a2e-8d50-72631d66a7ef',b'Ram\xc3\xb3n Vargas;Vesselina Kasarova;Vladimir Jurowski',20111,0.0,333.92281,0.0,6,-17.677,0,b'Massenet: Werther',295123,,b'SOLRVTS12A8C139D5B',158.715,3,b'Werther - Lyric Drama in four Acts/Act III/Toute mon \xc3\xa2me est l\xc3\xa0',3351958,b'TRAUTJP128F4291366',0
362,b'daf21090-1c0f-46e6-bd76-9cd4d6ef7128',b'The Chi Lites',71071,0.0,170.70975,0.0,8,-9.957,1,b'Nothing Lasts For Ever',363581,,b'SOUDEWA12AB018532F',149.394,4,b'Toby',4046909,b'TRAUTXS128F932A629',1974
363,b'ee0552e7-de2b-4fc2-8739-9c33a905c3e7',b'Fruko Y Sus Tesos',-1,0.0,242.75546,0.0,8,-8.588,1,b'Fruko Power Salsa',236556,,b'SOQUAKN12A8AE486C2',84.751,7,b'La Fruta Bomba',2596047,b'TRAUSQP128F4230490',2000
364,b'b5473212-03b8-471a-8ccc-025fd114f543',b'Time Zone',7949,0.0,233.63873,0.0,7,-7.532,1,b'The Best Of British',596806,0.22914410371660274,b'SOVLRKB12AC4687C3B',92.499,5,b'World Destruction (2005 Digital Remaster)',6623162,b'TRAUSYQ12903CE5242',0
365,b'9481010a-db23-469d-87df-b04118850efb',b'Blind Lemon Jefferson',16298,0.0,185.41669,0.0,10,-19.308,0,b'King Of The Country Blues',597464,,b'SOITIZR12A8C13BA50',162.496,4,b'Wartime Blues',6631271,b'TRAUSMF12903CE71E5',1927
366,b'1ab5ec20-743e-4f11-9c37-237f190ae447',b'Frank Chacksfield',158461,0.0,142.65424,0.0,3,-20.139,1,b'Windsor Strings',582102,,b'SOGEWLT12AB018A185',95.611,1,b'Theme From the Victors',6451851,b'TRAUSAA12903CBBB7A',0
367,b'09b8609a-ca39-4f34-a2f6-5b81afc2c32d',b'Nana Mouskouri',-1,0.0,175.12444,0.0,2,-11.778,1,b'Songs For You',369221,0.0,b'SOAGEUK12A8C137581',137.476,4,b'Only You',4110071,b'TRAUSOM128F9337BC3',1997
368,b'543edda0-d61e-4698-97fa-1f34a1322d20',b'KMD',76907,0.0,239.12444,0.0,4,-10.877,1,b'KMD And The Rave',493686,,b'SOWMHFS12AB017F85E',119.961,4,b'Change Your Mind',5468599,b'TRAUSKE128F930FB12',0
369,b'ea6b7199-901d-4c0e-8242-6d7bc2bf62b7',"b""Cam'Ron""",138754,0.0,24.73751,0.0,7,-28.603,1,b'Purple Haze',93013,,b'SOBEXVO12AB0180C53',215.0,3,b'O.T. (Skit)',3441425,b'TRAUSFP128F42A6BEE',2004
370,b'7a08d4fb-e5c1-4c39-a99b-1908ca2e83b4',b'Alceu Valen\xc3\xa7a',71417,0.0,162.84689,0.0,0,-9.785,1,b'Ao Vivo Em Todos Os Sentidos',513706,,b'SOMQKIK12AB01824F5',121.988,4,b'Na Primeira Manh\xc3\xa3',5687588,b'TRAUSBV128F9344D08',1997
371,b'5dcdb5eb-cb72-4e6e-9e63-b7bace604965',b'Bon Jovi',827,0.0,253.83138,0.0,7,-6.083,1,b'Have A Nice Day',16711,0.6270737964039372,b'SOCZUUF12A58A7BE8C',93.044,4,b'Wildflower',178554,b'TRAUSHD128E0795347',2005
372,b'625689fe-ee9c-44bc-87ee-e42ad7b97e7c',b'The Merry Macs',-1,0.0,194.84689,0.0,8,-18.692,1,b'Classic Years of The Merry Macs',768418,,b'SOIMAKW12AB01887BF',71.27,4,b'Dolores',8508686,b'TRAUSVR12903CD57A5',0
373,b'3efd41cb-ac64-45a4-9483-9fe9039f2de3',b'Ann Nesby',13105,0.0,243.01669,0.0,11,-8.578,0,b'This Is Love',600381,0.26586104921065007,b'SOUEARP12A58A7D643',88.008,4,b'Tables Turn',6663696,b'TRAUACD12903CEF021',0
374,b'f22e793d-9a7e-4ec9-9d86-7a8528688abd',b'The Shamen',17892,0.0,280.31955,0.0,10,-9.198,0,b'Heal (The Separation)',356456,0.0,b'SOIVZJD12AB0182EDD',109.96,4,b'Heal (The Separation) [PM Dawn Alt. Lead Mix]',3975526,b'TRAUAHG128F931C55F',1996
375,b'e21857d5-3256-4547-afb3-4b6ded592596',b'Gorillaz',705,0.0,249.93914,0.0,1,-7.033,1,b'Gorillaz',585,0.8133052092707631,b'SOKHYFG12A63110822',171.918,4,b'Rock The House (Explicit)',4936,b'TRAUALF128E0781331',2001
376,b'',b'Thomas Battenstein',-1,0.0,342.20363,0.0,5,-13.774,1,b'Light & Colours',683398,,b'SOKWBGF12AC3DFB033',134.132,5,b'East West',7586505,b'TRAUAZA12903CE27E8',0
377,b'79ddcfab-f507-4f44-9d2f-1b296ad06f23',b'Danny Wright',-1,0.0,240.53506,0.0,7,-17.041,0,b'An Intimate Christmas',5395,0.4051157216913865,b'SOEFJXQ12A670200C8',95.995,3,b'Carol of the Bells (Album Version)',62165,b'TRAUALM128E0784FF4',0
378,b'16dad944-c492-43dd-88ed-e0b7ac520c40',b'Burning Spear',9408,0.0,334.31465,0.0,9,-12.763,1,b'Chant Down Babylon: The Island Anthology',63,0.6070366907455167,b'SOVTFUO12A6310D813',146.392,4,b'The Invasion (Aka Black Wa Da Da)',845,b'TRAUAMA128C71965E5',0
379,b'0ce8de4d-8aa0-4093-b84f-66a18096f18e',b'Midwest Product',-1,0.0,301.73995,0.0,10,-8.874,1,b'World Series Of Love',369226,0.5033812362063191,b'SOMVAUS12AB017D665',141.002,4,b'Motivator',4110088,b'TRAUARF128F9337BD4',2003
380,b'a6bfadac-d028-4bda-a5b2-e1468f556569',b'From Autumn To Ashes',-1,0.0,147.64363,0.0,4,-12.063,0,"b""Too Bad You're Beautiful""",271741,0.5122536543033052,b'SOHKXAC12A58A7F6E5',97.169,3,b'IV',3022767,b'TRAUAZA128F424847C',2002
381,b'f1093867-0fc0-4ca4-b7fa-ff59ad275343',b'Mademoiselle Sane',-1,0.0,217.62567,0.0,11,-11.875,0,b'La petite boite en fer',409210,0.0,b'SOHBHOE12AB01840A9',63.154,4,b'La petite boite en fer',4552414,b'TRAUAIF128F931AABA',0
382,b'f74c14eb-148f-4f2e-a505-279a2cd88ab8',b'Passion',52140,0.0,253.41342,0.0,10,-16.307,1,b'Passion: Oneday Live With Road To Oneday Bonus Trax (Stereo Accompaniment Tracks)',516287,0.0,b'SOWZVLJ12A58A7C2C8',114.303,4,b'Jesus_ Lover Of My Soul (Bonus Stereo Trax)',5707893,b'TRAUAQR128F9349BE2',0
383,b'19ae1de4-1b15-45a0-9104-2d489a2df1cf',b'Barbara Fairchild',40256,0.0,329.24689,0.0,2,-8.159,1,b'He Kept On Loving Me',601433,,b'SOAORIB12AC9072D42',151.676,4,b'The Other Side Of That Hill',6677603,b'TRAUFZP12903CF266F',0
384,b'870447e1-6f80-454d-8f3d-4ff7a2085168',b'The Frequency',149742,0.0,284.682,0.0,7,-11.221,1,b'THE FREQUENCY',489422,0.21508031850922793,b'SOTYYYZ12A58A7D468',153.667,4,b'Own Me',5424611,b'TRAUFHQ128F9304F9B',2004
385,b'45a663b5-b1cb-4a91-bff6-2bef7bbfdd76',b'Britney Spears',267,0.0,1.04444,0.0,3,-23.555,1,b'Someday (I Will Understand)',307443,,b'SOYEVCP12AC9E17E09',0.0,1,b'Someday (I Will Understand)',3474504,b'TRAUFLM128F42AECDC',2005
386,b'ff6e677f-91dd-4986-a174-8db0474b1799',b'Jack Johnson and Friends / Matt Costa',759,0.0,136.30649,0.0,3,-11.234,1,b'Talk Of The Town',295785,,b'SOONWRV12A8C138371',150.519,4,b'Fall Line',3314246,b'TRAUFCU128F42882B7',2003
387,b'b10db9ad-b4c3-47f3-a7a4-37864b134f65',b'Soul Asylum',8610,0.0,168.93342,0.0,0,-11.71,1,b'Made To Be Broken',38768,0.3725300393660796,b'SOOUNZH12A6D4F9584',195.005,1,"b""Don't It (make Your Troubles Seem Small) (Album Version)""",415077,b'TRAUFRK128F147C548',1986
388,b'',b'Mohammad Nouri',-1,0.0,224.02567,0.0,3,-17.661,1,b'Paeez - Persian Music',561867,0.2998774882739778,b'SOVQFUY12AB018A77D',85.56,3,b'Morghe Eshgh',6219602,b'TRAUFRH128F93502AC',0
389,b'21d177ba-3d51-461e-9b3f-ad9a80b419dc',b'Big Star',20182,0.0,241.60608,0.0,4,-7.724,0,b'Keep An Eye On The Sky',592093,0.3738202755896518,b'SOJNRPI12AB018E779',160.68,4,"b""Watch The Sunrise [Live at Lafayette's Music Room_ Memphis_ TN_ January 1973]""",6566012,b'TRAUFZY12903CD738A',0
390,b'3db42aef-5961-4c75-8f0f-432c9db2a894',b'Eko Fresh feat. Capkekz',28340,0.0,236.14649,0.0,8,-2.653,1,b'Hart(z) IV',402946,0.2707759989463275,b'SOPDHNR12AB017BDB9',94.998,4,b'Das ist mein Viertel',4479318,b'TRAUFRR128F930B7CC',0
391,b'3c610c1f-913f-4370-b71c-d92fec010199',b'Caballo Dorado',-1,0.0,190.22322,0.0,2,-8.221,1,b'No dejes de bailar',765830,0.0,b'SOFUDES12AB018E6C8',161.486,4,b'Me vuelves loco',8480117,b'TRAUFLO12903CCE816',0
392,b'3fd61726-7d1c-4bdd-92c9-ac82c3a7aab3',b'City High',-1,0.0,231.33995,0.0,8,-7.99,0,b'City High',15590,0.42744657148843085,b'SOQWLMX12A67020B04',159.975,4,b'Sista',163918,b'TRAUFDN128E07926A5',2001
393,b'c3009d7a-51ac-4c9c-888a-04f5c3c4be0c',b'Eazy-E',44883,0.0,208.32608,0.0,8,-8.078,0,b'Eazy Duz It',14549,,b'SONPYGH12A6701F6CF',115.692,4,"b""I'mma Break It Down""",151153,b'TRAUOUZ128E078F8BB',1988
394,b'',b'Magic Systeme',-1,0.0,287.34649,0.0,0,-7.715,1,"b""Ivoir' Compil_ Vol. 4""",257615,,b'SOWXZFY12A8C13807F',120.693,4,b'1er Gaou',2724259,b'TRAUORF128F424D160',0
395,b'dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3',b'Amy Winehouse',-1,0.0,229.85098,0.0,5,-7.256,0,b'ESSENTIAL 08',229040,0.7828988602517178,b'SOSELMV12A6D4FCF5A',96.224,4,b'Valerie',2506629,b'TRAUOEY128F421CBD3',2007
396,b'71fd1b0d-4f63-4060-95d9-afbc80ddffc2',b'Pat Travers',52143,0.0,225.20118,0.0,11,-7.284,0,b'Putting It Straight',611929,0.3347065490692206,b'SODOSRS12A8C144552',138.966,1,"b""It Ain't What It Seems""",6803005,b'TRAUOPC128F92F5EDE',0
397,b'e21857d5-3256-4547-afb3-4b6ded592596',b'Gorillaz',705,0.0,160.96608,0.0,10,-8.317,1,b'Demon Days',277069,0.8144317117082399,b'SOLJQBW12A6702187B',84.141,5,b'November Has Come',3087775,b'TRAUONA128F4255A38',2005
398,b'',b'The Antripodean Collective',-1,0.0,720.53506,0.0,0,-12.044,1,b'The Massacre of the Egos',530717,0.0,b'SOKZIXZ12AAF3B2CEC',60.641,5,b'The Very Conscious',5864289,b'TRAUOLH128F92FA158',0
399,b'e1461504-72d8-4051-953c-ed4cb144c9e1',b'The In Crowd',-1,0.0,266.81424,0.0,1,-8.333,0,b'His Majesty Is Coming',637374,,b'SOPVANN12AB0186E36',121.713,4,b'Back A Yard',7067763,b'TRAUOPR128F933634F',1979
400,b'f59c5520-5f46-4d2c-b2c4-822eabf53419',b'Linkin Park',-1,0.0,189.28281,0.0,4,-4.034,0,b'Minutes To Midnight',85606,0.5869246980415551,b'SOWEUOO12A6D4F6D0C',100.073,4,b'Given Up (Album Version)',896746,b'TRAUOPE128EF367610',2007
401,b'dbfd61ef-fce1-4803-9f18-7bfdd3996508',b'Lonnie Johnson',12632,0.0,189.98812,0.0,11,-23.005,1,b'Lonnie Johnson Vol. 2  (1926 - 1927)',100970,0.0,b'SOGIUHH12A8C138CE0',86.761,1,b'South Bound Water',1039675,b'TRAUOBO128F4280122',0
